# Configuration:

dataset name: rcv1
model name: softmax classification
num_clients: 100
learning_rate: 0.99
participation_rate: 0.05
num_classes: 2
learning_rate: 0.001
lambda: 0.001
participation_rate: 0.05
num_classes: 2
# Results:

round,obj,test
1,0.5008119300223542,0.9209564272305109
2,0.5060626766488964,0.9164114217962652
3,0.5049054069680194,0.8936369923920561
4,0.48236292342629544,0.9314791028554491
5,0.4975237885549097,0.9252050192668708
6,0.49565017691190055,0.9195237624740639
7,0.4820993699241634,0.9269834996541844
8,0.48934230202263085,0.9151763659717419
9,0.4981119223206157,0.9234759411125383
10,0.5026331464463167,0.9155715838355893
11,0.46687114174036093,0.9397292757632645
12,0.4702175606133316,0.9363699239205612
13,0.5001965843494464,0.9074696176267167
14,0.4805491538140992,0.9213516450943583
15,0.47700461305429104,0.9321213318842012
16,0.45684223775811517,0.9427922142080822
17,0.4633973412468308,0.9406185159569213
18,0.47475439368716743,0.9224878964529196
19,0.4728952221746885,0.9404703092579785
20,0.476277704175742,0.9299476336330402
21,0.4980572062226132,0.8699733227941903
22,0.44907828100109126,0.9457069459539571
23,0.4745003149484699,0.940816124888845
24,0.443092604528243,0.9425946052761585
25,0.47180975274884007,0.9377037842110464
26,0.4482066154522566,0.9403715047920166
27,0.44026003057857915,0.9452623258571288
28,0.4539399539878238,0.9454599347890524
29,0.47219071680549124,0.930836873826697
30,0.4525398143462888,0.9405197114909594
31,0.4484480303050487,0.9455587392550143
32,0.4506078629998711,0.9451635213911669
33,0.44157850020815087,0.9473372196423279
34,0.4373895088956864,0.9490662977966604
35,0.4399321202148092,0.9480782531370417
36,0.454843419189823,0.9397786779962455
37,0.4511282373795391,0.9459539571188618
38,0.43699169944405686,0.9470408062444422
39,0.4484095336973346,0.9428416164410631
40,0.44253396731515543,0.945805750419919
41,0.4446497228641387,0.9338998122715146
42,0.44620734313369725,0.945805750419919
43,0.4492738420436581,0.9437308566347199
44,0.4365757618061432,0.9404209070249975
45,0.4357896020143352,0.9491157000296413
46,0.43828819985758916,0.9421005829463491
47,0.4371806234888313,0.9456575437209762
48,0.4413819819146368,0.9463985772156901
49,0.44291043322838236,0.9454105325560715
50,0.4367929264422935,0.9394822645983598
51,0.430921003600305,0.9504001580871455
52,0.4354577198517498,0.9499061357573362
53,0.44914403399961766,0.9354806837269044
54,0.4441655331258773,0.945114119158186
55,0.43981915921117243,0.9505483647860883
56,0.44305066023853107,0.9481770576030036
57,0.43783607719889056,0.9451635213911669
58,0.4344492106680737,0.9460033593518427
59,0.4396944113084399,0.9464479794486711
60,0.4374723661542543,0.9390376445015315
61,0.43460069969802084,0.9492639067285842
62,0.4314030165895748,0.9504001580871455
63,0.4326287972489951,0.9462503705167473
