# Configuration:

dataset name: rcv1
model name: softmax classification
num_clients: 100
learning_rate: 0.99
participation_rate: 0.3
num_classes: 2
learning_rate: 0.001
lambda: 0.001
participation_rate: 0.3
num_classes: 2
# Results:

round,obj,test
1,0.4836398758023357,0.9419029740144255
2,0.4649564130911814,0.9448177057603003
3,0.44382736610981766,0.9478806442051181
4,0.4417068011365595,0.9510917893488786
5,0.42790253963234637,0.9500049402232981
6,0.4226301111776758,0.9516352139116688
7,0.42029435314891617,0.9524750518723446
8,0.4202598937791851,0.9527714652702303
9,0.42043837483540397,0.953611303230906
10,0.4221569373999561,0.9546981523564865
11,0.42459679456277427,0.9545005434245628
12,0.42315007838714835,0.955785001482067
13,0.42489862736844014,0.9555379903171624
14,0.42828115901016967,0.9558344037150479
15,0.42822433220364625,0.9559826104139907
16,0.4264390909233763,0.9556367947831242
17,0.42564725882412296,0.9561802193459145
18,0.4234937496002136,0.9548957612884102
19,0.42569405177340647,0.955785001482067
20,0.4246166384512923,0.955785001482067
21,0.4220827677326664,0.9555873925501432
22,0.4217828941312044,0.9551427724533149
23,0.4209263607394788,0.9555873925501432
24,0.4220636516650375,0.9550933702203339
25,0.4202491412262844,0.9554391858512005
26,0.42023021047083403,0.9554885880841814
27,0.41990976413004877,0.9548957612884102
28,0.4201659774018104,0.95435233672562
29,0.41978599769593217,0.9540559233277344
30,0.41950574719839506,0.9534136942989823
31,0.4194346033545223,0.9544017389586009
32,0.4195213040081111,0.9542041300266773
33,0.4192777504167364,0.9533642920660014
34,0.4191539802421864,0.9535619009979251
35,0.41910962508221283,0.9545499456575437
36,0.41902686710048015,0.9541053255607154
37,0.4190658035970625,0.9539077166287916
38,0.41906856063360753,0.9541547277936963
39,0.4189684451875709,0.9540559233277344
40,0.4189980076223615,0.9540065210947535
41,0.41895611593504306,0.9546487501235056
42,0.4190048794333895,0.9545499456575437
43,0.41893793896469544,0.9546487501235056
44,0.4190438225398624,0.9547969568224484
45,0.4189547034450258,0.9545993478905247
46,0.41899047635503156,0.9547475545894675
47,0.41895612960624895,0.9546487501235056
48,0.4189998302916785,0.9555379903171624
49,0.4189358816659407,0.9552909791522577
50,0.41882404991164596,0.9546981523564865
51,0.41879687167515894,0.9551427724533149
52,0.4187850964740153,0.9553897836182196
53,0.41877853655709374,0.9551921746862958
54,0.4187236020467935,0.9551921746862958
55,0.41875967857101665,0.9555379903171624
56,0.4187770116494462,0.9551921746862958
57,0.4187248743287755,0.9551427724533149
58,0.4187525429569638,0.9550933702203339
59,0.4187236579359978,0.9552415769192768
60,0.4187075432192422,0.9550933702203339
61,0.4187059059818616,0.9554885880841814
62,0.41873377986961496,0.9553403813852386
63,0.4187087908709035,0.9555379903171624
64,0.41872563821309,0.9554885880841814
65,0.4186941383940254,0.9551921746862958
66,0.4186892244945974,0.9550933702203339
67,0.41867294474755906,0.955043967987353
68,0.41867994729138347,0.9553403813852386
69,0.4186790182175811,0.9548957612884102
70,0.41867749925632214,0.9545499456575437
71,0.41865408081758354,0.9546487501235056
72,0.41864903925313995,0.9549451635213911
73,0.41864956592938973,0.9549945657543721
74,0.418640978895858,0.9548957612884102
75,0.41866596119752447,0.9550933702203339
76,0.41863922426694467,0.9548957612884102
77,0.4186440202474145,0.9553403813852386
78,0.41864783854467125,0.9550933702203339
79,0.41865266649507493,0.9547969568224484
80,0.41862884084930085,0.9552415769192768
81,0.4186380460879629,0.9546487501235056
82,0.41863567759748055,0.9550933702203339
83,0.4186256344944335,0.9552909791522577
84,0.41862354105121696,0.9552415769192768
85,0.4186326936047703,0.9551427724533149
86,0.4186165362473948,0.9551921746862958
87,0.4186213539739279,0.9552415769192768
88,0.41862069106965544,0.9552909791522577
89,0.4186186244986526,0.9552415769192768
90,0.418612058144316,0.9555379903171624
91,0.4186130311952803,0.9553897836182196
92,0.4186181054647811,0.9551921746862958
93,0.418611548192342,0.9554885880841814
94,0.4186142206959732,0.9556861970161051
95,0.4186153860796918,0.9552909791522577
96,0.4186130623001116,0.9556367947831242
97,0.4186154956439515,0.9554391858512005
98,0.4186113652528954,0.9554885880841814
99,0.41860727581051993,0.9555873925501432
100,0.4186101950555761,0.9555379903171624
