# Configuration:

dataset name: rcv1
model name: softmax classification
num_clients: 100
participation_rate: 0.3
num_classes: 51
numLocalEpochs: 5
learning_rate: 0.1
lambda: 0.0001
mu: 0.0
num_classes: 51
# Results:

round,obj,test
1,3.61619353914111,0.5240940632228219
2,3.3420976699056513,0.5397712670264714
3,3.110931698204037,0.5606527884862503
4,2.9204660316237714,0.5742097147262915
5,2.760288694273293,0.5864816242611154
6,2.622641120527866,0.6013878180416345
7,2.5086592053762775,0.6126959650475456
8,2.4043023564059354,0.6220123361603701
9,2.317119807150139,0.6319712156258032
10,2.2407814063782694,0.6436006168080185
11,2.1714414268358606,0.6548445129786687
12,2.10909278008905,0.6622976098689283
13,2.05260551072221,0.671099974299666
14,2.0034386747682578,0.6788743253662297
15,1.9601937163427134,0.6894114623490105
16,1.9190103694443776,0.6976355692624004
17,1.8823239811762917,0.7059239270110511
18,1.8475214616459057,0.7130557697250064
19,1.8164703592986107,0.7194808532510922
20,1.786740575244434,0.7259059367771781
21,1.7581851804221356,0.7317527627859162
22,1.732586179132066,0.7389488563351324
23,1.71056679496592,0.7435106656386533
24,1.6888494463472465,0.748650732459522
25,1.668616665747077,0.754112053456695
26,1.6496187098964272,0.7593806219480853
27,1.6320340134303615,0.7627859162169108
28,1.6162926491737122,0.7657414546389103
29,1.6004209069314166,0.7685042405551272
30,1.5861557056566873,0.7722950398355178
31,1.5719250034359133,0.775828835774865
32,1.55925456171918,0.7802621434078643
33,1.546524850463786,0.7830249293240812
34,1.534548113915437,0.7850167052171678
35,1.5239664590557824,0.7884862503212542
36,1.5132365375221688,0.7924698021074273
37,1.5038096563218535,0.7958750963762529
38,1.494458717745619,0.7988306347982523
39,1.4856193402700753,0.8008866615265998
40,1.477109097532597,0.8042919557954253
41,1.4689957768434954,0.8066692367000771
42,1.4613037043876433,0.8087252634284245
43,1.453530215226529,0.8110382934978154
44,1.4467971336067496,0.8132870727319456
45,1.439429554228278,0.8159856078129015
46,1.4329678785148334,0.8182343870470317
47,1.4268963071146732,0.8201619121048573
48,1.4210881639373685,0.8219609354921614
49,1.4155170143814384,0.8229889488563351
50,1.40993002750828,0.8249807247494217
51,1.404648647468594,0.8264584939604215
52,1.399930494334456,0.8281290156772038
53,1.395015853971245,0.8296067848882035
54,1.390641270587046,0.8313415574402467
55,1.3863122016360674,0.8327550758159856
56,1.3823346027917909,0.8337830891801593
57,1.3784662078728025,0.8350038550501157
58,1.3750685922532773,0.8362888717553328
59,1.3712001744284963,0.8378951426368543
60,1.3676316750480717,0.8396299151888974
61,1.3642129456237073,0.8406579285530712
62,1.360886641684388,0.8421356977640709
63,1.3575853037484875,0.8430352094577229
64,1.3546470714720085,0.8434207144692881
65,1.3516456690491534,0.8447057311745053
66,1.3488018876609176,0.8453482395271138
67,1.3462410792812165,0.8461192495502442
68,1.3436967614224418,0.8472757645849396
69,1.3413643995940723,0.8484322796196351
70,1.338990783523354,0.8495887946543305
71,1.3366550639999497,0.8505525571832434
72,1.334461172154454,0.8515805705474171
73,1.3323010008280427,0.85254433307633
74,1.3303534027593706,0.8537650989462863
75,1.328182285182048,0.8544718581341557
76,1.3262615561985878,0.8553071189925469
77,1.324373217515358,0.8559496273451555
78,1.3227277235921364,0.8569133898740684
79,1.3210793569037922,0.8577486507324595
80,1.3194488640046564,0.8585196607555898
81,1.317908705261338,0.8594191724492418
82,1.3163195655607298,0.860254433307633
83,1.3147469377218908,0.8608326908249807
84,1.3131025223151898,0.8618607041891545
85,1.3116847987907856,0.8628887175533282
86,1.3102343088341981,0.8636597275764585
87,1.3089685224479388,0.8646234901053713
88,1.3077118138185095,0.8654587509637626
89,1.3064972329434759,0.865715754304806
90,1.3053894514959892,0.8663582626574146
91,1.3041540299614491,0.867065021845284
92,1.3029653924901465,0.867964533538936
93,1.3018048343733177,0.8680930352094577
94,1.30082326898611,0.8686712927268054
95,1.2997889421426092,0.8691210485736315
96,1.2987130238884104,0.8700848111025443
97,1.2976005002939983,0.8709843227961963
98,1.2965558729437925,0.8716910819840658
99,1.2955927620184038,0.8718838344898484
100,1.2946748972795827,0.8723978411719352
