# Configuration:

dataset name: rcv1
model name: softmax classification
num_clients: 100
participation_rate: 0.3
num_classes: 2
numLocalEpochs: 5
learning_rate: 0.1
lambda: 0.001
mu: 0.0001
num_classes: 2
# Results:

round,obj,test
1,0.5873031866019636,0.9213516450943583
2,0.5273549029003369,0.9392846556664362
3,0.4913887354473658,0.9401738958600929
4,0.46916672684317867,0.941458353917597
5,0.4546748373603853,0.9430392253729869
6,0.4451558370656595,0.9442248789645292
7,0.43815977041247933,0.9460033593518427
8,0.43321837616326875,0.9467443928465566
9,0.43012001798051896,0.9484734710008892
10,0.42794673428188423,0.9488192866317557
11,0.4260097492782595,0.949412113427527
12,0.42474809331308166,0.9501531469222408
13,0.42373200033778075,0.950795375950993
14,0.42294135426587404,0.9504989625531074
15,0.42247913048023455,0.9510917893488786
16,0.42191834741235207,0.9517834206106116
17,0.4214693800288276,0.9524256496393637
18,0.4213543571863672,0.9530184764351348
19,0.4212208450988448,0.952919671969173
20,0.4211107366395499,0.9523268451734018
21,0.4207094460772604,0.9531666831340777
22,0.4207211554609808,0.9532160853670586
23,0.42061292475841067,0.9532654876000395
24,0.42072733401934576,0.9528208675032112
25,0.42052596525183794,0.9527714652702303
26,0.4207279459722231,0.952919671969173
27,0.42038996092559455,0.9534630965319633
28,0.4202100844648417,0.9539077166287916
29,0.4202371365446597,0.9545993478905247
30,0.42017651104817816,0.9539077166287916
31,0.4202776231707467,0.9536607054638869
32,0.4204272783283836,0.9541053255607154
33,0.4203902887264171,0.9539077166287916
34,0.4204237910793915,0.9537101076968679
35,0.42030728107907533,0.9533642920660014
36,0.42056704976162096,0.9526726608042684
37,0.4201575436003981,0.9537101076968679
38,0.4200607578254324,0.9536607054638869
39,0.42004301748031775,0.9535619009979251
40,0.42018510733858233,0.9540065210947535
41,0.420091075263742,0.9538089121628298
42,0.4201238214774089,0.9539077166287916
43,0.42010064343982934,0.9542535322596581
44,0.42002720160294665,0.9547475545894675
45,0.42008850852892704,0.9551921746862958
46,0.42018159184947823,0.9549945657543721
47,0.4200731393722718,0.9535619009979251
48,0.42016981028641553,0.9539077166287916
49,0.42011763459680734,0.9547475545894675
50,0.4201204355233648,0.9542041300266773
51,0.4201247530663012,0.9545005434245628
52,0.4202441361920591,0.9549451635213911
53,0.42015882223886086,0.9549451635213911
54,0.42018748696660346,0.9549451635213911
55,0.4202533773370849,0.9545499456575437
56,0.4202099813660475,0.9549945657543721
57,0.420175841519192,0.9540559233277344
58,0.42027604229490256,0.955043967987353
59,0.42027913518380877,0.9547475545894675
60,0.4203291071481254,0.9542535322596581
61,0.42016248723233207,0.9549945657543721
62,0.4203103817582284,0.9548957612884102
63,0.4201531220523137,0.9551427724533149
64,0.42018709236039253,0.955735599249086
65,0.42013149020149443,0.955735599249086
66,0.4200286920626686,0.9552415769192768
67,0.4201949710292299,0.9558344037150479
68,0.4204161361997261,0.955735599249086
69,0.42026526211492643,0.955785001482067
70,0.4203655994910661,0.955735599249086
71,0.4202056929087951,0.9559826104139907
72,0.4203322232864712,0.9556367947831242
73,0.4202849517214091,0.9544511411915818
74,0.4203110347893442,0.9561802193459145
75,0.4202413292183271,0.9551921746862958
76,0.4202756329505944,0.9550933702203339
77,0.4200722865120713,0.9548463590554293
78,0.4199960948902734,0.9548957612884102
79,0.4201066316738179,0.9551921746862958
80,0.4201493088075103,0.9544511411915818
81,0.42050050728653565,0.9548957612884102
82,0.4201373043259197,0.955043967987353
83,0.420105627322497,0.9550933702203339
84,0.42015380511169104,0.9555379903171624
85,0.4200177313011677,0.9553897836182196
86,0.42015359943047914,0.9546981523564865
87,0.4202588132260372,0.9542041300266773
88,0.42000595287591835,0.9552415769192768
89,0.42002291996257346,0.9549451635213911
90,0.42002689963131945,0.9545993478905247
91,0.4200520771228414,0.9544017389586009
92,0.4199770269609039,0.9548463590554293
93,0.42010408735683324,0.9549945657543721
94,0.420158774785536,0.9546981523564865
95,0.4201797904862076,0.95435233672562
96,0.4200692356389958,0.9542535322596581
97,0.4201244697071982,0.9544017389586009
98,0.42006334351684405,0.9547969568224484
99,0.4200539519519551,0.9546487501235056
100,0.41992279841796376,0.9555873925501432
