# Configuration:

dataset name: rcv1
model name: softmax classification
num_clients: 100
learning_rate: 0.99
participation_rate: 0.3
num_classes: 2
learning_rate: 0.001
lambda: 0.001
participation_rate: 0.3
num_classes: 2
# Results:

round,obj,test
1,0.48460049032094354,0.9411125382867306
2,0.4685117803117324,0.9415571583835589
3,0.4532534504291552,0.9475842308072325
4,0.43840468375368524,0.9507459737180121
5,0.4265651769535713,0.9519316273095544
6,0.42223669983144113,0.9519810295425353
7,0.4204438960428361,0.9531666831340777
8,0.4198274015740187,0.9539077166287916
9,0.42041762983894265,0.9544511411915818
10,0.4219078522454124,0.9542041300266773
11,0.42529773740408433,0.9549451635213911
12,0.4246565813419148,0.9555379903171624
13,0.4300355168671257,0.9553897836182196
14,0.4257682449899823,0.9554885880841814
15,0.42606934878448016,0.9567236439087047
16,0.42707503237125755,0.9568224483746666
17,0.426460910859152,0.9567730461416856
18,0.42334656576533997,0.9568224483746666
19,0.4246128566356562,0.9559332081810098
20,0.4215777508486193,0.9568224483746666
21,0.42116859314451854,0.9566248394427428
22,0.4229575817487801,0.9564766327438
23,0.4221395671922992,0.9566742416757238
24,0.42167162638962863,0.9554885880841814
25,0.42083973179240736,0.9554885880841814
26,0.4205505986480734,0.9550933702203339
27,0.4199314564417679,0.9552909791522577
28,0.4199124469243449,0.9555379903171624
29,0.4196906217861727,0.9546981523564865
30,0.41952278523466546,0.9551921746862958
31,0.41933006903835585,0.9547969568224484
32,0.4194004364771933,0.95435233672562
33,0.4194863816086485,0.9539571188617726
34,0.4192329980959743,0.9540065210947535
35,0.41923747221058927,0.9542041300266773
36,0.4189765921761626,0.95435233672562
37,0.419193956503798,0.9531666831340777
38,0.418957314064534,0.9534136942989823
39,0.4188850919587011,0.95435233672562
40,0.41887959209840103,0.9539077166287916
41,0.4188787958275264,0.9546981523564865
42,0.4188793408226858,0.9551921746862958
43,0.41893537228129446,0.9554391858512005
44,0.41888187948857164,0.9550933702203339
45,0.41888763845450294,0.9551921746862958
46,0.41886372498553176,0.9551427724533149
47,0.41890383633331385,0.9551921746862958
48,0.4189201445272247,0.955735599249086
49,0.4188614561393105,0.9552415769192768
50,0.41881974719711856,0.9552909791522577
51,0.4188803219212243,0.955785001482067
52,0.41890582012245503,0.955735599249086
53,0.4187437222403891,0.9553403813852386
54,0.4188108169247998,0.9551921746862958
55,0.41874957571775573,0.9550933702203339
56,0.4187759588388684,0.9556861970161051
57,0.41875904712403633,0.9556367947831242
58,0.4187558773655294,0.9554391858512005
59,0.4186995488434138,0.9553403813852386
60,0.4187085116477315,0.9552909791522577
61,0.41870313281221805,0.9552909791522577
62,0.4186812986241624,0.9550933702203339
63,0.41868654971013586,0.9549945657543721
64,0.4186695239446143,0.9551921746862958
65,0.4186693674476549,0.9548463590554293
66,0.41866859907629234,0.9553897836182196
67,0.4186765927247847,0.9552909791522577
68,0.418670068868034,0.955043967987353
69,0.41869881264621395,0.9546981523564865
70,0.41867526338664796,0.9550933702203339
71,0.4186969773606566,0.9554885880841814
72,0.4186611922519688,0.9553403813852386
73,0.4186530571550804,0.9554391858512005
74,0.41867020915296155,0.955043967987353
75,0.4186768591549779,0.9549945657543721
76,0.4186480117854415,0.9554885880841814
77,0.41865452124700153,0.9552415769192768
78,0.4186420898398112,0.9554885880841814
79,0.41865211012731973,0.955043967987353
80,0.41865006895687057,0.9553897836182196
81,0.4186382540315315,0.9552909791522577
82,0.41865446483463775,0.9551921746862958
83,0.41863314310418354,0.9554885880841814
84,0.41863551546964006,0.9551921746862958
85,0.41862848216374776,0.9554885880841814
86,0.41864220939134306,0.9547475545894675
87,0.41862148446258307,0.9552415769192768
88,0.41862707418351386,0.9548463590554293
89,0.41861625191987156,0.9552415769192768
90,0.4186219799413378,0.9553403813852386
91,0.4186190166500683,0.9552909791522577
92,0.41861359925773917,0.9552909791522577
93,0.4186170369424432,0.9553897836182196
94,0.4186119969804653,0.955043967987353
95,0.41861193401327673,0.9553403813852386
96,0.4186074386736989,0.9551427724533149
97,0.41860808119155696,0.9551921746862958
98,0.41860190369312555,0.9552415769192768
99,0.4186031218255984,0.9552415769192768
100,0.41859999650295343,0.9552909791522577
